symbol,strategy,date,entry_time,exit_time,entry,exit,shares,stop,target,pnl,r_multiple,exit_reason,signal_reason
CVX,momentum,2024-10-03,11:15:00,11:20:00,151.675,151.16,131,151.17,152.685,-67.46,-1.02,stop,momo_vwap_pullback
CVX,momentum,2024-10-10,11:05:00,11:05:00,150.77,150.66,132,150.67,150.97,-14.52,-1.1,stop,momo_vwap_pullback
CVX,momentum,2024-10-11,15:45:00,15:45:00,151.75,151.67,131,151.68,151.89,-10.48,-1.143,stop,momo_vwap_pullback
CVX,momentum,2024-10-14,10:40:00,15:50:00,150.9028,151.47,132,150.47,151.7684,74.87,1.311,eod_flat,momo_vwap_pullback
CVX,momentum,2024-10-15,11:20:00,11:25:00,149.2,149.09,134,149.1,149.4,-14.74,-1.1,stop,momo_vwap_pullback
CVX,momentum,2024-10-25,10:55:00,10:55:00,151.705,151.655,131,151.665,151.785,-6.55,-1.25,stop,momo_vwap_pullback
CVX,momentum,2024-10-28,10:50:00,11:30:00,149.84,149.58,133,149.59,150.34,-34.58,-1.04,stop,momo_vwap_pullback
CVX,momentum,2024-11-06,11:25:00,11:45:00,157.5507,157.32,126,157.33,157.9921,-29.07,-1.045,stop,momo_vwap_pullback
CVX,momentum,2024-11-14,11:00:00,11:15:00,160.3,160.63,124,160.13,160.64,40.92,1.941,target,momo_vwap_pullback
CVX,momentum,2024-11-26,11:20:00,14:25:00,162.2,162.83,123,161.88,162.84,77.49,1.969,target,momo_vwap_pullback
CVX,momentum,2024-12-11,10:40:00,12:10:00,156.7034,156.135,127,156.145,157.8202,-72.19,-1.018,stop,momo_vwap_pullback
CVX,momentum,2024-12-24,11:55:00,11:55:00,143.21,143.3,139,143.16,143.31,12.51,1.8,target,momo_vwap_pullback
CVX,momentum,2024-12-31,11:30:00,11:30:00,144.71,144.635,138,144.645,144.84,-10.35,-1.154,stop,momo_vwap_pullback
CVX,momentum,2025-01-02,11:25:00,13:00:00,147.25,146.74,135,146.75,148.25,-68.85,-1.02,stop,momo_vwap_pullback
CVX,momentum,2025-01-03,11:35:00,15:50:00,147.95,147.88,135,147.33,149.19,-9.45,-0.113,eod_flat,momo_vwap_pullback
CVX,momentum,2025-01-08,11:30:00,11:30:00,150.22,150.09,133,150.1,150.46,-17.29,-1.083,stop,momo_vwap_pullback
CVX,momentum,2025-01-14,11:30:00,11:40:00,155.45,155.1896,128,155.1996,155.9508,-33.33,-1.04,stop,momo_vwap_pullback
CVX,momentum,2025-01-15,10:40:00,11:30:00,157.79,158.29,126,157.535,158.3,63.0,1.961,target,momo_vwap_pullback
CVX,momentum,2025-01-29,12:10:00,12:10:00,155.98,155.88,128,155.89,156.16,-12.8,-1.111,stop,momo_vwap_pullback
CVX,momentum,2025-01-30,11:20:00,11:30:00,156.79,156.6229,127,156.6329,157.1042,-21.22,-1.064,stop,momo_vwap_pullback
CVX,momentum,2025-02-03,12:55:00,12:55:00,149.665,149.43,133,149.44,150.115,-31.25,-1.044,stop,momo_vwap_pullback
CVX,momentum,2025-02-05,11:50:00,12:00:00,153.27,153.11,130,153.12,153.57,-20.8,-1.067,stop,momo_vwap_pullback
CVX,momentum,2025-02-07,10:50:00,10:50:00,152.87,152.74,130,152.75,153.11,-16.9,-1.083,stop,momo_vwap_pullback
CVX,momentum,2025-02-10,10:40:00,10:55:00,154.76,155.27,129,154.5,155.28,65.79,1.962,target,momo_vwap_pullback
CVX,momentum,2025-02-11,14:00:00,14:00:00,157.65,157.57,126,157.58,157.79,-10.08,-1.143,stop,momo_vwap_pullback
CVX,momentum,2025-02-12,11:00:00,11:00:00,157.005,156.89,127,156.9,157.215,-14.6,-1.095,stop,momo_vwap_pullback
CVX,momentum,2025-02-18,10:50:00,10:50:00,155.5,155.36,128,155.37,155.76,-17.92,-1.077,stop,momo_vwap_pullback
CVX,momentum,2025-02-19,10:45:00,10:45:00,157.33,157.21,127,157.22,157.55,-15.24,-1.091,stop,momo_vwap_pullback
CVX,momentum,2025-02-24,11:55:00,12:30:00,157.9833,157.69,126,157.7,158.5499,-36.96,-1.035,stop,momo_vwap_pullback
CVX,momentum,2025-02-27,14:45:00,15:10:00,157.39,157.18,127,157.19,157.79,-26.67,-1.05,stop,momo_vwap_pullback
CVX,momentum,2025-02-28,11:25:00,11:25:00,156.605,156.58,127,156.59,156.635,-3.17,-1.667,stop,momo_vwap_pullback
CVX,momentum,2025-03-04,11:10:00,11:10:00,151.185,151.6614,132,150.9418,151.6714,62.88,1.959,target,momo_vwap_pullback
CVX,momentum,2025-03-07,11:00:00,11:10:00,156.2,155.804,128,155.814,156.972,-50.69,-1.026,stop,momo_vwap_pullback
CVX,momentum,2025-03-10,11:55:00,11:55:00,158.925,158.54,125,158.55,159.675,-48.12,-1.027,stop,momo_vwap_pullback
CVX,momentum,2025-03-13,10:40:00,10:55:00,153.66,153.34,130,153.35,154.28,-41.6,-1.032,stop,momo_vwap_pullback
CVX,momentum,2025-03-17,10:45:00,10:50:00,158.405,158.12,126,158.13,158.955,-35.91,-1.036,stop,momo_vwap_pullback
CVX,momentum,2025-03-19,14:05:00,15:15:00,163.07,164.18,122,162.51,164.19,135.42,1.982,target,momo_vwap_pullback
CVX,momentum,2025-03-20,11:15:00,11:25:00,163.98,163.79,121,163.8,164.34,-22.99,-1.056,stop,momo_vwap_pullback
CVX,momentum,2025-03-21,11:05:00,11:05:00,164.39,164.35,121,164.36,164.45,-4.84,-1.333,stop,momo_vwap_pullback
CVX,momentum,2025-03-26,10:40:00,11:25:00,168.41,168.0907,118,168.1007,169.0286,-37.68,-1.032,stop,momo_vwap_pullback
CVX,momentum,2025-03-27,11:30:00,11:30:00,167.51,167.37,119,167.38,167.77,-16.66,-1.077,stop,momo_vwap_pullback
CVX,momentum,2025-03-31,11:55:00,12:30:00,168.055,168.475,119,167.84,168.485,49.98,1.953,target,momo_vwap_pullback
CVX,momentum,2025-04-09,10:45:00,10:55:00,135.0075,133.9,148,133.91,137.2025,-163.91,-1.009,stop,momo_vwap_pullback
CVX,momentum,2025-04-16,10:45:00,11:00:00,136.845,136.39,146,136.4,137.735,-66.43,-1.022,stop,momo_vwap_pullback
CVX,momentum,2025-04-17,15:05:00,15:10:00,139.2293,139.06,143,139.07,139.5479,-24.21,-1.063,stop,momo_vwap_pullback
CVX,momentum,2025-04-22,13:20:00,13:20:00,136.89,136.6147,146,136.6247,137.4206,-40.19,-1.038,stop,momo_vwap_pullback
CVX,momentum,2025-04-24,10:50:00,14:05:00,138.16,139.39,144,137.54,139.4,177.12,1.984,target,momo_vwap_pullback
CVX,momentum,2025-04-28,14:30:00,15:50:00,139.6899,140.25,143,139.0,141.0697,80.09,0.812,eod_flat,momo_vwap_pullback
CVX,momentum,2025-05-01,11:25:00,11:45:00,137.235,136.53,145,136.54,138.625,-102.22,-1.014,stop,momo_vwap_pullback
CVX,momentum,2025-05-08,11:05:00,11:40:00,137.36,138.47,145,136.8,138.48,160.95,1.982,target,momo_vwap_pullback
CVX,momentum,2025-05-13,10:45:00,10:45:00,141.76,141.69,141,141.7,141.88,-9.87,-1.167,stop,momo_vwap_pullback
CVX,momentum,2025-05-23,10:40:00,10:45:00,134.93,135.14,148,134.82,135.15,31.08,1.909,target,momo_vwap_pullback
CVX,momentum,2025-06-06,13:20:00,13:20:00,139.86,139.696,143,139.706,140.168,-23.45,-1.065,stop,momo_vwap_pullback
CVX,momentum,2025-06-09,10:55:00,10:55:00,141.0,140.9,141,140.91,141.18,-14.1,-1.111,stop,momo_vwap_pullback
CVX,momentum,2025-06-12,14:55:00,15:50:00,144.62,144.74,138,144.25,145.36,16.56,0.324,eod_flat,momo_vwap_pullback
CVX,momentum,2025-06-17,11:10:00,13:25:00,148.71,149.68,134,148.22,149.69,129.98,1.98,target,momo_vwap_pullback
CVX,momentum,2025-06-20,11:05:00,11:05:00,148.75,148.635,134,148.645,148.96,-15.41,-1.095,stop,momo_vwap_pullback
CVX,momentum,2025-06-25,11:35:00,11:35:00,143.57,143.92,139,143.39,143.93,48.65,1.944,target,momo_vwap_pullback
CVX,momentum,2025-06-26,10:50:00,11:05:00,143.94,144.58,138,143.615,144.59,88.32,1.969,target,momo_vwap_pullback
CVX,momentum,2025-06-30,11:45:00,12:20:00,143.5199,143.39,139,143.4,143.7597,-18.06,-1.083,stop,momo_vwap_pullback
CVX,momentum,2025-07-10,12:35:00,15:50:00,153.8,154.11,130,153.455,154.49,40.3,0.899,eod_flat,momo_vwap_pullback
CVX,momentum,2025-07-17,10:40:00,10:55:00,149.41,150.18,133,149.02,150.19,102.41,1.974,target,momo_vwap_pullback
CVX,momentum,2025-07-22,12:05:00,15:45:00,149.68,150.84,133,149.095,150.85,154.28,1.983,target,momo_vwap_pullback
CVX,momentum,2025-07-28,10:40:00,11:55:00,155.89,156.48,128,155.59,156.49,75.52,1.967,target,momo_vwap_pullback
CVX,momentum,2025-07-31,10:45:00,10:50:00,153.55,153.25,130,153.26,154.13,-39.0,-1.034,stop,momo_vwap_pullback
CVX,momentum,2025-08-12,13:00:00,13:00:00,155.26,155.407,128,155.1815,155.417,18.82,1.873,target,momo_vwap_pullback
CVX,momentum,2025-08-15,14:50:00,15:45:00,157.015,156.52,127,156.53,157.985,-62.86,-1.021,stop,momo_vwap_pullback
CVX,momentum,2025-08-19,11:00:00,11:00:00,153.26,153.23,130,153.24,153.3,-3.9,-1.5,stop,momo_vwap_pullback
CVX,momentum,2025-08-20,10:45:00,10:45:00,152.635,152.5,131,152.51,152.885,-17.68,-1.08,stop,momo_vwap_pullback
CVX,momentum,2025-08-21,10:50:00,13:10:00,153.76,154.73,130,153.27,154.74,126.1,1.98,target,momo_vwap_pullback
CVX,momentum,2025-08-22,11:15:00,11:15:00,157.215,157.495,127,157.07,157.505,35.56,1.931,target,momo_vwap_pullback
CVX,momentum,2025-08-27,12:05:00,14:50:00,158.8012,159.9736,125,158.21,159.9836,146.55,1.983,target,momo_vwap_pullback
CVX,momentum,2025-09-02,10:50:00,10:50:00,160.83,160.52,124,160.53,161.43,-38.44,-1.033,stop,momo_vwap_pullback
CVX,momentum,2025-09-09,11:35:00,11:40:00,156.27,156.005,127,156.015,156.78,-33.65,-1.039,stop,momo_vwap_pullback
CVX,momentum,2025-09-11,12:00:00,12:10:00,158.1,157.74,126,157.75,158.8,-45.36,-1.029,stop,momo_vwap_pullback
CVX,momentum,2025-09-15,12:20:00,15:50:00,157.547,157.27,126,156.97,158.701,-34.9,-0.48,eod_flat,momo_vwap_pullback
CVX,momentum,2025-09-16,11:05:00,12:55:00,159.23,158.801,125,158.811,160.068,-53.62,-1.024,stop,momo_vwap_pullback
CVX,momentum,2025-09-17,10:55:00,11:10:00,160.11,160.0,124,160.01,160.31,-13.64,-1.1,stop,momo_vwap_pullback
CVX,momentum,2025-09-22,12:25:00,12:25:00,156.115,156.195,128,156.07,156.205,10.24,1.778,target,momo_vwap_pullback
CVX,momentum,2025-09-23,11:30:00,11:30:00,158.99,158.9232,125,158.9332,159.1036,-8.35,-1.176,stop,momo_vwap_pullback
CVX,momentum,2025-09-24,12:45:00,12:50:00,159.85,159.77,125,159.78,159.99,-10.0,-1.143,stop,momo_vwap_pullback
CVX,momentum,2025-09-25,12:25:00,12:25:00,160.41,160.56,124,160.33,160.57,18.6,1.875,target,momo_vwap_pullback
CVX,momentum,2025-10-03,11:25:00,15:50:00,153.285,153.79,130,152.66,154.535,65.65,0.808,eod_flat,momo_vwap_pullback
CVX,momentum,2025-10-14,15:40:00,15:40:00,152.7,152.38,130,152.39,153.32,-41.6,-1.032,stop,momo_vwap_pullback
CVX,momentum,2025-10-16,11:00:00,11:30:00,152.12,151.765,131,151.775,152.81,-46.5,-1.029,stop,momo_vwap_pullback
CVX,momentum,2025-10-17,10:40:00,11:05:00,152.97,153.5,130,152.7,153.51,68.9,1.963,target,momo_vwap_pullback
CVX,momentum,2025-10-20,10:40:00,11:10:00,154.18,153.72,129,153.73,155.08,-59.34,-1.022,stop,momo_vwap_pullback
CVX,momentum,2025-10-22,11:20:00,11:55:00,154.98,154.66,129,154.67,155.6,-41.28,-1.032,stop,momo_vwap_pullback
CVX,momentum,2025-10-29,13:50:00,14:15:00,155.58,155.33,128,155.34,156.06,-32.0,-1.042,stop,momo_vwap_pullback
CVX,momentum,2025-10-31,12:50:00,15:50:00,157.97,158.49,126,157.03,159.85,65.52,0.553,eod_flat,momo_vwap_pullback
CVX,momentum,2025-11-06,11:55:00,12:25:00,154.2,153.99,129,154.0,154.6,-27.09,-1.05,stop,momo_vwap_pullback
CVX,momentum,2025-11-07,11:05:00,11:25:00,155.62,155.08,128,155.09,156.68,-69.12,-1.019,stop,momo_vwap_pullback
CVX,momentum,2025-11-11,11:10:00,11:35:00,157.27,157.06,127,157.07,157.67,-26.67,-1.05,stop,momo_vwap_pullback
CVX,momentum,2025-11-13,11:55:00,11:55:00,155.435,155.33,128,155.34,155.625,-13.44,-1.105,stop,momo_vwap_pullback
CVX,momentum,2025-11-28,12:25:00,12:25:00,151.21,151.1,132,151.11,151.41,-14.52,-1.1,stop,momo_vwap_pullback
CVX,momentum,2025-12-01,11:10:00,11:10:00,153.01,152.9,130,152.91,153.21,-14.3,-1.1,stop,momo_vwap_pullback
CVX,momentum,2025-12-10,10:45:00,12:10:00,150.13,150.58,133,149.9,150.59,59.85,1.957,target,momo_vwap_pullback
CVX,momentum,2025-12-11,11:05:00,11:10:00,151.41,151.27,132,151.28,151.67,-18.48,-1.077,stop,momo_vwap_pullback
CVX,momentum,2025-12-23,12:15:00,12:15:00,150.395,150.31,132,150.32,150.545,-11.22,-1.133,stop,momo_vwap_pullback
CVX,momentum,2025-12-24,10:40:00,10:40:00,150.68,150.615,132,150.625,150.79,-8.58,-1.182,stop,momo_vwap_pullback
CVX,momentum,2025-12-29,11:35:00,12:25:00,151.2005,150.95,132,150.96,151.6815,-33.07,-1.042,stop,momo_vwap_pullback
CVX,momentum,2026-01-13,12:15:00,15:25:00,164.98,164.3,121,164.31,166.32,-82.28,-1.015,stop,momo_vwap_pullback
CVX,momentum,2026-01-14,11:10:00,15:50:00,167.17,167.055,119,166.02,169.47,-13.68,-0.1,eod_flat,momo_vwap_pullback
CVX,momentum,2026-01-30,12:35:00,13:10:00,173.43,172.82,115,172.83,174.63,-70.15,-1.017,stop,momo_vwap_pullback
CVX,momentum,2026-02-02,11:25:00,12:40:00,174.41,175.46,114,173.88,175.47,119.7,1.981,target,momo_vwap_pullback
CVX,momentum,2026-02-03,13:40:00,15:30:00,176.74,178.75,113,175.73,178.76,227.13,1.99,target,momo_vwap_pullback
CVX,momentum,2026-02-06,11:10:00,11:10:00,181.33,181.2,110,181.21,181.57,-14.3,-1.083,stop,momo_vwap_pullback
CVX,momentum,2026-02-11,13:05:00,13:05:00,185.302,185.11,107,185.12,185.666,-20.54,-1.055,stop,momo_vwap_pullback
CVX,momentum,2026-02-13,10:50:00,15:50:00,183.36,183.62,109,182.49,185.1,28.34,0.299,eod_flat,momo_vwap_pullback
CVX,momentum,2026-02-26,13:45:00,14:20:00,184.99,184.375,108,184.385,186.2,-66.42,-1.017,stop,momo_vwap_pullback
CVX,momentum,2026-03-05,10:55:00,15:45:00,188.48,189.89,106,187.77,189.9,149.46,1.986,target,momo_vwap_pullback
CVX,momentum,2026-03-16,11:55:00,13:20:00,197.03,196.46,101,196.47,198.15,-57.57,-1.018,stop,momo_vwap_pullback
CVX,momentum,2026-03-17,12:35:00,13:20:00,199.555,199.19,100,199.2,200.265,-36.5,-1.028,stop,momo_vwap_pullback
CVX,momentum,2026-03-18,12:15:00,12:35:00,199.58,200.15,100,199.29,200.16,57.0,1.966,target,momo_vwap_pullback
CVX,momentum,2026-03-19,11:40:00,11:40:00,200.515,200.935,99,200.3,200.945,41.58,1.953,target,momo_vwap_pullback
CVX,momentum,2026-03-20,14:10:00,14:15:00,203.625,203.45,98,203.46,203.955,-17.15,-1.061,stop,momo_vwap_pullback
CVX,momentum,2026-03-24,10:55:00,10:55:00,208.43,207.93,95,207.94,209.41,-47.5,-1.02,stop,momo_vwap_pullback
CVX,momentum,2026-03-26,10:45:00,11:20:00,206.56,207.57,96,206.05,207.58,96.96,1.98,target,momo_vwap_pullback
CVX,momentum,2026-03-27,14:40:00,14:40:00,211.16,211.06,94,211.07,211.34,-9.4,-1.111,stop,momo_vwap_pullback
CVX,momentum,2026-03-31,11:35:00,12:10:00,212.36,211.315,94,211.325,214.43,-98.23,-1.01,stop,momo_vwap_pullback
CVX,momentum,2026-04-07,11:25:00,11:35:00,203.15,202.92,98,202.93,203.59,-22.54,-1.045,stop,momo_vwap_pullback
CVX,momentum,2026-04-16,10:45:00,11:05:00,187.19,187.76,106,186.9,187.77,60.42,1.966,target,momo_vwap_pullback
CVX,momentum,2026-04-20,10:45:00,11:10:00,185.69,184.95,107,184.96,187.15,-79.18,-1.014,stop,momo_vwap_pullback
CVX,momentum,2026-04-30,14:10:00,14:30:00,192.8515,193.4445,103,192.55,193.4545,61.08,1.967,target,momo_vwap_pullback
CVX,momentum,2026-05-08,11:15:00,14:00:00,181.715,181.23,110,181.24,182.665,-53.35,-1.021,stop,momo_vwap_pullback
CVX,momentum,2026-05-11,10:45:00,15:50:00,184.345,184.63,108,183.6,185.835,30.78,0.383,eod_flat,momo_vwap_pullback
CVX,momentum,2026-05-15,10:45:00,15:50:00,189.28,190.42,105,188.56,190.72,119.7,1.583,eod_flat,momo_vwap_pullback
CVX,momentum,2026-05-19,10:55:00,10:55:00,194.66,194.48,102,194.49,195.0,-18.36,-1.059,stop,momo_vwap_pullback
CVX,momentum,2026-05-22,12:15:00,13:30:00,190.78,190.14,104,190.165,192.01,-66.56,-1.041,stop,momo_vwap_pullback
CVX,momentum,2026-05-27,10:45:00,15:50:00,182.0501,182.04,109,180.67,184.8103,-1.1,-0.007,eod_flat,momo_vwap_pullback
CVX,momentum,2026-06-01,11:50:00,13:25:00,186.4525,185.69,107,185.7,187.9575,-81.59,-1.013,stop,momo_vwap_pullback
CVX,momentum,2026-06-02,11:30:00,12:00:00,186.84,188.05,107,186.23,188.06,129.47,1.984,target,momo_vwap_pullback
CVX,momentum,2026-06-03,14:15:00,14:15:00,190.145,190.085,105,190.095,190.245,-6.3,-1.2,stop,momo_vwap_pullback
CVX,momentum,2026-06-12,10:55:00,11:00:00,187.49,186.9401,106,186.9501,188.5698,-58.29,-1.019,stop,momo_vwap_pullback
CVX,momentum,2026-06-15,11:55:00,12:10:00,180.36,179.87,110,179.88,181.32,-53.9,-1.021,stop,momo_vwap_pullback
CVX,momentum,2026-06-16,10:40:00,15:50:00,179.4727,179.74,111,178.87,180.6781,29.67,0.444,eod_flat,momo_vwap_pullback
CVX,momentum,2026-06-25,13:20:00,13:40:00,171.175,171.653,116,170.931,171.663,55.45,1.959,target,momo_vwap_pullback
CVX,momentum,2026-07-02,10:55:00,10:55:00,168.867,168.57,118,168.58,169.441,-35.05,-1.035,stop,momo_vwap_pullback
CVX,momentum,2026-07-07,11:10:00,11:10:00,172.33,172.035,116,172.045,172.9,-34.22,-1.035,stop,momo_vwap_pullback
GOOGL,momentum,2024-07-15,11:50:00,12:05:00,187.35,186.81,106,186.82,188.41,-57.24,-1.019,stop,momo_vwap_pullback
GOOGL,momentum,2024-07-22,10:45:00,11:15:00,181.56,180.82,110,180.83,183.02,-81.4,-1.014,stop,momo_vwap_pullback
GOOGL,momentum,2024-07-23,11:20:00,15:50:00,182.94,182.59,109,181.89,185.04,-38.15,-0.333,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-07-24,10:55:00,11:20:00,174.71,174.08,114,174.09,175.95,-71.82,-1.016,stop,momo_vwap_pullback
GOOGL,momentum,2024-08-08,15:45:00,15:50:00,162.795,162.54,122,162.01,164.365,-31.11,-0.325,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-08-16,14:00:00,14:00:00,163.535,163.35,122,163.36,163.885,-22.57,-1.057,stop,momo_vwap_pullback
GOOGL,momentum,2024-08-21,11:10:00,11:55:00,165.98,165.345,120,165.355,167.23,-76.2,-1.016,stop,momo_vwap_pullback
GOOGL,momentum,2024-08-23,11:20:00,12:40:00,165.36,164.13,120,164.14,167.8,-147.6,-1.008,stop,momo_vwap_pullback
GOOGL,momentum,2024-08-27,11:50:00,11:50:00,165.86,165.71,120,165.72,166.14,-18.0,-1.071,stop,momo_vwap_pullback
GOOGL,momentum,2024-08-29,11:40:00,11:50:00,165.035,164.745,121,164.755,165.595,-35.09,-1.036,stop,momo_vwap_pullback
GOOGL,momentum,2024-09-04,10:55:00,11:15:00,157.97,157.35,126,157.36,159.19,-78.12,-1.016,stop,momo_vwap_pullback
GOOGL,momentum,2024-09-13,11:50:00,15:50:00,157.06,157.58,127,156.62,157.94,66.04,1.182,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-09-17,10:40:00,11:20:00,159.91,159.32,125,159.33,161.07,-73.75,-1.017,stop,momo_vwap_pullback
GOOGL,momentum,2024-09-25,11:45:00,11:45:00,162.41,162.34,123,162.35,162.53,-8.61,-1.167,stop,momo_vwap_pullback
GOOGL,momentum,2024-09-27,11:25:00,11:30:00,164.58,164.42,121,164.43,164.88,-19.36,-1.067,stop,momo_vwap_pullback
GOOGL,momentum,2024-10-03,10:50:00,11:50:00,164.94,166.05,121,164.38,166.06,134.31,1.982,target,momo_vwap_pullback
GOOGL,momentum,2024-10-08,11:15:00,11:30:00,163.95,164.2614,121,163.7893,164.2714,37.68,1.938,target,momo_vwap_pullback
GOOGL,momentum,2024-10-10,10:40:00,10:45:00,161.75,162.04,123,161.6,162.05,35.67,1.933,target,momo_vwap_pullback
GOOGL,momentum,2024-10-16,13:35:00,15:50:00,164.745,165.21,121,164.41,165.415,56.27,1.388,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-10-21,12:05:00,15:50:00,163.68,164.15,122,162.88,165.28,57.34,0.588,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-10-22,11:05:00,11:10:00,164.905,164.8,121,164.81,165.095,-12.7,-1.105,stop,momo_vwap_pullback
GOOGL,momentum,2024-10-25,11:55:00,13:20:00,165.028,164.73,121,164.74,165.604,-36.06,-1.035,stop,momo_vwap_pullback
GOOGL,momentum,2024-10-29,12:00:00,12:50:00,168.535,169.215,118,168.19,169.225,80.24,1.971,target,momo_vwap_pullback
GOOGL,momentum,2024-10-30,10:45:00,10:45:00,179.81,179.62,111,179.63,180.17,-21.09,-1.056,stop,momo_vwap_pullback
GOOGL,momentum,2024-11-01,10:50:00,15:50:00,171.05,171.31,116,170.32,172.51,30.16,0.356,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-11-06,10:50:00,10:55:00,175.2447,175.06,114,175.07,175.5941,-21.06,-1.057,stop,momo_vwap_pullback
GOOGL,momentum,2024-11-11,11:20:00,11:20:00,179.77,179.57,111,179.58,180.15,-22.2,-1.053,stop,momo_vwap_pullback
GOOGL,momentum,2024-11-18,12:40:00,12:40:00,173.82,173.77,115,173.78,173.9,-5.75,-1.25,stop,momo_vwap_pullback
GOOGL,momentum,2024-11-25,11:05:00,11:30:00,167.65,168.22,119,167.36,168.23,67.83,1.966,target,momo_vwap_pullback
GOOGL,momentum,2024-12-02,11:00:00,11:20:00,171.01,170.79,116,170.8,171.43,-25.52,-1.048,stop,momo_vwap_pullback
GOOGL,momentum,2024-12-04,12:25:00,15:50:00,173.74,174.59,115,172.84,175.54,97.75,0.944,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-12-09,10:55:00,15:50:00,174.7814,175.37,114,173.95,176.4442,67.1,0.708,eod_flat,momo_vwap_pullback
GOOGL,momentum,2024-12-11,11:20:00,11:20:00,191.47,191.3101,104,191.3201,191.7698,-16.63,-1.067,stop,momo_vwap_pullback
GOOGL,momentum,2024-12-24,12:30:00,12:50:00,195.255,195.655,102,195.05,195.665,40.8,1.951,target,momo_vwap_pullback
GOOGL,momentum,2024-12-26,12:00:00,12:45:00,195.99,195.63,102,195.64,196.69,-36.72,-1.029,stop,momo_vwap_pullback
GOOGL,momentum,2024-12-30,10:40:00,13:45:00,190.9,192.538,104,190.076,192.548,170.35,1.988,target,momo_vwap_pullback
GOOGL,momentum,2025-01-08,10:55:00,11:00:00,194.54,193.98,102,193.99,195.64,-57.12,-1.018,stop,momo_vwap_pullback
GOOGL,momentum,2025-01-15,11:55:00,12:00:00,193.58,193.37,103,193.38,193.98,-21.63,-1.05,stop,momo_vwap_pullback
GOOGL,momentum,2025-01-23,12:35:00,12:35:00,199.24,199.12,100,199.13,199.46,-12.0,-1.091,stop,momo_vwap_pullback
GOOGL,momentum,2025-01-27,11:45:00,11:45:00,194.47,194.81,102,194.295,194.82,34.68,1.943,target,momo_vwap_pullback
GOOGL,momentum,2025-01-31,12:35:00,12:40:00,204.31,204.48,97,204.22,204.49,16.49,1.889,target,momo_vwap_pullback
GOOGL,momentum,2025-02-03,11:10:00,15:40:00,202.74,201.71,98,201.72,204.78,-100.94,-1.01,stop,momo_vwap_pullback
GOOGL,momentum,2025-02-04,12:00:00,12:15:00,205.06,204.39,97,204.4,206.38,-64.99,-1.015,stop,momo_vwap_pullback
GOOGL,momentum,2025-02-06,10:45:00,11:00:00,190.26,190.93,105,189.92,190.94,70.35,1.971,target,momo_vwap_pullback
GOOGL,momentum,2025-02-10,10:55:00,11:05:00,187.32,187.05,106,187.06,187.84,-28.62,-1.038,stop,momo_vwap_pullback
GOOGL,momentum,2025-02-11,14:55:00,15:50:00,185.35,185.3,107,184.64,186.77,-5.35,-0.07,eod_flat,momo_vwap_pullback
GOOGL,momentum,2025-02-13,11:30:00,11:30:00,184.2,184.0901,108,184.1001,184.3998,-11.87,-1.1,stop,momo_vwap_pullback
GOOGL,momentum,2025-02-26,11:45:00,11:50:00,175.09,174.835,114,174.845,175.58,-29.07,-1.041,stop,momo_vwap_pullback
GOOGL,momentum,2025-02-28,10:50:00,11:25:00,168.6199,168.15,118,168.16,169.5397,-55.45,-1.022,stop,momo_vwap_pullback
GOOGL,momentum,2025-03-04,10:50:00,12:25:00,167.755,171.055,119,166.1,171.065,392.7,1.994,target,momo_vwap_pullback
GOOGL,momentum,2025-03-20,11:40:00,11:55:00,163.7,163.44,122,163.45,164.2,-31.72,-1.04,stop,momo_vwap_pullback
GOOGL,momentum,2025-03-21,12:05:00,15:50:00,162.405,162.92,123,161.73,163.755,63.35,0.763,eod_flat,momo_vwap_pullback
GOOGL,momentum,2025-03-24,12:05:00,15:50:00,167.08,167.58,119,166.63,167.98,59.5,1.111,eod_flat,momo_vwap_pullback
GOOGL,momentum,2025-03-25,11:55:00,11:55:00,169.51,169.56,117,169.48,169.57,5.85,1.667,target,momo_vwap_pullback
GOOGL,momentum,2025-04-01,15:35:00,15:50:00,156.645,156.72,127,156.1,157.735,9.53,0.138,eod_flat,momo_vwap_pullback
GOOGL,momentum,2025-04-02,10:40:00,12:45:00,156.25,157.6,128,155.57,157.61,172.8,1.985,target,momo_vwap_pullback
GOOGL,momentum,2025-04-07,11:50:00,15:50:00,145.61,146.42,137,143.8,149.23,110.97,0.448,eod_flat,momo_vwap_pullback
GOOGL,momentum,2025-04-09,10:40:00,10:50:00,145.355,144.59,137,144.6,146.865,-104.8,-1.013,stop,momo_vwap_pullback
GOOGL,momentum,2025-04-11,11:00:00,12:35:00,155.02,157.31,129,153.87,157.32,295.41,1.991,target,momo_vwap_pullback
GOOGL,momentum,2025-04-14,14:45:00,15:50:00,159.92,159.72,125,159.06,161.64,-25.0,-0.233,eod_flat,momo_vwap_pullback
GOOGL,momentum,2025-04-22,13:20:00,13:20:00,150.47,150.08,132,150.09,151.23,-51.48,-1.026,stop,momo_vwap_pullback
